feature,importance,mean_signed_shap
Spectral_lap_eig_1,0.5607331,0.02902834
Spectral_lap_eig_2,0.1678626,0.006004118
Motif_induced_g_1_4,0.12747253,0.016826216
Spectral_lap_eig_5,0.1071404,0.017944016
Motif_4_cycles,0.10026177,-0.0023498943
Motif_induced5_g_1_5,0.08174023,0.0029408415
Motif_induced_g_4_4,0.06936274,0.010230018
Motif_induced5_g_15_5,0.054783158,0.008281233
Spectral_lap_eig_6,0.034121033,-0.0010009088
Motif_triangle_edge_frac_zero,0.032979652,0.0031608369
Motif_induced5_g_8_5,0.028505541,0.001157215
Spectral_lap_eig_7,0.028294569,0.0077042193
Motif_induced_g_3_4,0.025464358,0.0030549222
Spectral_lap_eig_0,0.024271207,0.0003417024
Spectral_lap_eig_4,0.021900428,0.00015685816
Spectral_lap_eig_3,0.020577082,0.0009691064
Spectral_lap_eig_9,0.0186528,-0.0027598806
Motif_induced_connected_per_4set,0.017681587,0.0021318127
Motif_induced5_g_9_5,0.01489878,-0.00012246922
Motif_induced5_g_5_5,0.012488635,6.5837353e-06
Motif_wedges,0.0117650535,0.00062925246
Spectral_lap_eig_8,0.011030218,0.0022452336
Motif_induced5_g_3_5,0.010977484,0.0003212042
Motif_induced5_g_2_5,0.010829285,-0.00069438695
Motif_induced_connected_per_5set,0.009429208,0.00042875984
Motif_triangle_edge_incidence_std,0.008122248,0.0007347262
Motif_induced_g_2_4,0.006014303,0.0009073655
Motif_5_cycles,0.005356033,-0.00038261592
Motif_induced5_g_4_5,0.0052759442,0.0014547514
Motif_triangle_edge_frac_ge2,0.0032893154,0.0005999281
Motif_induced5_g_10_5,0.0025330822,0.00012628816
Motif_triangle_edge_incidence_mean,0.0013369054,0.00028164237
Motif_induced5_g_7_5,0.0010892531,-0.00014240871
Motif_induced5_g_11_5,0.001075546,-0.00037702723
Motif_induced5_g_6_5,0.00037991515,5.2639134e-05
Motif_4_cliques,0.0,0.0
Motif_triangles_per_Cn3,0.0,0.0
Motif_triangles,0.0,0.0
Motif_wedges_per_max,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_triangle_edge_incidence_median,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
Motif_4_cycles_per_Cn4,0.0,0.0
Motif_induced5_g_10_5_per_Cn5,0.0,0.0
Motif_induced5_g_0_5_per_Cn5,0.0,0.0
Motif_induced5_g_12_5_per_Cn5,0.0,0.0
Motif_5_cliques,0.0,0.0
Motif_induced5_g_0_5,0.0,0.0
Motif_5_cycles_per_Kn,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_5_cycles_per_Cn5,0.0,0.0
Motif_induced5_g_18_5_per_Cn5,0.0,0.0
Motif_induced5_g_18_5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5,0.0,0.0
Motif_induced5_g_16_5,0.0,0.0
Motif_induced5_g_16_5_per_Cn5,0.0,0.0
Motif_induced5_g_15_5_per_Cn5,0.0,0.0
Motif_induced5_g_14_5_per_Cn5,0.0,0.0
Motif_induced5_g_12_5,0.0,0.0
Motif_induced5_g_14_5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5,0.0,0.0
Motif_induced5_g_11_5_per_Cn5,0.0,0.0
Motif_induced5_g_2_5_per_Cn5,0.0,0.0
Motif_induced5_g_3_5_per_Cn5,0.0,0.0
Motif_induced5_g_1_5_per_Cn5,0.0,0.0
Motif_induced5_g_7_5_per_Cn5,0.0,0.0
Motif_induced5_g_6_5_per_Cn5,0.0,0.0
Motif_induced5_g_4_5_per_Cn5,0.0,0.0
Motif_induced5_g_5_5_per_Cn5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced5_g_9_5_per_Cn5,0.0,0.0
Motif_induced5_g_8_5_per_Cn5,0.0,0.0
Motif_induced_g_2_4_per_Cn4,0.0,0.0
Motif_induced_g_1_4_per_Cn4,0.0,0.0
Motif_induced_g_3_4_per_Cn4,0.0,0.0
Motif_induced_g_4_4_per_Cn4,0.0,0.0
Motif_induced_g_5_4,0.0,0.0
Motif_induced_g_5_4_per_Cn4,0.0,0.0
Motif_induced_g_6_4,0.0,0.0
Motif_induced_g_6_4_per_Cn4,0.0,0.0
