feature,importance,mean_signed_shap
Spectral_lap_eig_1,0.10376644,0.01910853
Motif_induced5_g_15_5,0.047632094,0.008988074
Spectral_lap_eig_2,0.037032444,0.00037807706
Motif_induced_connected_per_4set,0.02512173,0.00038260678
Motif_induced5_g_15_5_per_Cn5,0.017656427,0.0011511056
Spectral_lap_eig_9,0.016333053,0.0010680846
Spectral_lap_eig_0,0.012976594,8.235415e-05
Motif_induced_g_4_4,0.0069003836,-0.0012705913
Motif_induced5_g_5_5,0.006299594,-0.00038424006
Spectral_lap_eig_6,0.0062518935,0.00097318116
Motif_induced5_g_10_5,0.004209805,0.00012441637
Motif_induced5_g_9_5,0.0027812242,-0.00032546162
Motif_induced_connected_per_5set,0.002698021,0.00045699038
Motif_induced_g_1_4,0.00252371,5.92309e-05
Spectral_lap_eig_7,0.0021254474,0.00023305432
Spectral_lap_eig_3,0.0010118705,0.00019704981
Motif_induced5_g_4_5_per_Cn5,0.00082940573,0.00014919479
Motif_wedges,0.00035560064,7.444055e-05
Motif_4_cliques_per_Cn4,0.0,0.0
Motif_4_cliques,0.0,0.0
Motif_triangles_per_Cn3,0.0,0.0
Motif_triangles,0.0,0.0
Motif_wedges_per_max,0.0,0.0
Motif_triangle_edge_frac_zero,0.0,0.0
Motif_triangle_edge_incidence_mean,0.0,0.0
Motif_triangle_edge_incidence_median,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_triangle_edge_incidence_std,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_triangle_edge_frac_ge2,0.0,0.0
Motif_4_cycles,0.0,0.0
Motif_4_cycles_per_Cn4,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_5_cycles,0.0,0.0
Spectral_lap_eig_4,0.0,0.0
Spectral_lap_eig_8,0.0,0.0
Motif_induced5_g_11_5,0.0,0.0
Motif_induced5_g_10_5_per_Cn5,0.0,0.0
Motif_induced5_g_12_5_per_Cn5,0.0,0.0
Motif_induced5_g_11_5_per_Cn5,0.0,0.0
Motif_induced5_g_13_5,0.0,0.0
Motif_induced5_g_13_5_per_Cn5,0.0,0.0
Motif_induced5_g_14_5,0.0,0.0
Motif_induced5_g_12_5,0.0,0.0
Motif_induced5_g_14_5_per_Cn5,0.0,0.0
Motif_induced5_g_16_5,0.0,0.0
Motif_5_cycles_per_Kn,0.0,0.0
Motif_5_cycles_per_Cn5,0.0,0.0
Motif_induced5_g_0_5,0.0,0.0
Motif_induced5_g_0_5_per_Cn5,0.0,0.0
Motif_5_cliques,0.0,0.0
Spectral_lap_eig_5,0.0,0.0
Motif_induced5_g_1_5,0.0,0.0
Motif_induced5_g_18_5_per_Cn5,0.0,0.0
Motif_induced5_g_18_5,0.0,0.0
Motif_induced5_g_17_5_per_Cn5,0.0,0.0
Motif_induced5_g_17_5,0.0,0.0
Motif_induced5_g_16_5_per_Cn5,0.0,0.0
Motif_induced5_g_1_5_per_Cn5,0.0,0.0
Motif_induced5_g_20_5,0.0,0.0
Motif_induced5_g_4_5,0.0,0.0
Motif_induced5_g_3_5_per_Cn5,0.0,0.0
Motif_induced5_g_5_5_per_Cn5,0.0,0.0
Motif_induced5_g_6_5,0.0,0.0
Motif_induced5_g_2_5_per_Cn5,0.0,0.0
Motif_induced5_g_3_5,0.0,0.0
Motif_induced5_g_20_5_per_Cn5,0.0,0.0
Motif_induced5_g_2_5,0.0,0.0
Motif_induced5_g_8_5,0.0,0.0
Motif_induced5_g_7_5_per_Cn5,0.0,0.0
Motif_induced5_g_7_5,0.0,0.0
Motif_induced5_g_6_5_per_Cn5,0.0,0.0
Motif_induced5_g_9_5_per_Cn5,0.0,0.0
Motif_induced_g_1_4_per_Cn4,0.0,0.0
Motif_induced_g_2_4,0.0,0.0
Motif_induced5_g_8_5_per_Cn5,0.0,0.0
Motif_induced_g_2_4_per_Cn4,0.0,0.0
Motif_induced_g_3_4,0.0,0.0
Motif_induced_g_3_4_per_Cn4,0.0,0.0
Motif_induced_g_4_4_per_Cn4,0.0,0.0
Motif_induced_g_5_4,0.0,0.0
Motif_induced_g_5_4_per_Cn4,0.0,0.0
Motif_induced_g_6_4,0.0,0.0
Motif_induced_g_6_4_per_Cn4,0.0,0.0
