feature,importance,mean_signed_shap
Comm_internal_edge_frac,0.16449483,0.011924455
Comm_modularity,0.05789486,0.0063592363
Spectral_algebraic_connectivity,0.011945541,0.002586135
Centrality_eigenvector_max,0.007112862,-0.00011067734
Adjacency_estrada_per_node,0.0,0.0
Adjacency_energy,0.0,0.0
Adjacency_energy_per_node,0.0,0.0
Adjacency_energy_over_fro,0.0,0.0
Adjacency_moment_3,0.0,0.0
Adjacency_moment_3_over_avgdeg3,0.0,0.0
Adjacency_moment_4_over_avgdeg4,0.0,0.0
Adjacency_moment_4,0.0,0.0
Basic_avg_degree,0.0,0.0
Basic_avg_degree_norm,0.0,0.0
Basic_degree_entropy,0.0,0.0
Assortativity_degree,0.0,0.0
Basic_degree_skew,0.0,0.0
Basic_degree_std,0.0,0.0
Basic_density,0.0,0.0
Basic_edge_to_node_ratio,0.0,0.0
Basic_max_degree,0.0,0.0
Basic_min_degree,0.0,0.0
Basic_num_edges,0.0,0.0
Basic_degree_entropy_norm,0.0,0.0
Basic_num_nodes,0.0,0.0
Centrality_betweenness_max,0.0,0.0
Centrality_betweenness_skew,0.0,0.0
Centrality_betweenness_mean,0.0,0.0
Centrality_closeness_max,0.0,0.0
Centrality_closeness_max_norm,0.0,0.0
Centrality_closeness_mean,0.0,0.0
Centrality_betweenness_std,0.0,0.0
Centrality_closeness_mean_norm,0.0,0.0
Centrality_closeness_skew,0.0,0.0
Centrality_closeness_std,0.0,0.0
Centrality_eigenvector_mean,0.0,0.0
Centrality_eigenvector_skew,0.0,0.0
Adjacency_moment_2,0.0,0.0
Adjacency_moment_2_over_avgdeg,0.0,0.0
Adjacency_estrada_index,0.0,0.0
Clustering_frac_zero,0.0,0.0
Clustering_frac_one,0.0,0.0
Centrality_eigenvector_std,0.0,0.0
Clustering_mean,0.0,0.0
Clustering_q90,0.0,0.0
Clustering_q50,0.0,0.0
Comm_count,0.0,0.0
Clustering_q10,0.0,0.0
Comm_size_max,0.0,0.0
Connectivity_avg_shortest_path_length,0.0,0.0
Connectivity_diameter,0.0,0.0
Connectivity_diameter_norm,0.0,0.0
Connectivity_is_connected,0.0,0.0
Connectivity_num_components,0.0,0.0
Connectivity_num_components_per_node,0.0,0.0
Comm_size_gini,0.0,0.0
Connectivity_radius_norm,0.0,0.0
Connectivity_wiener_index,0.0,0.0
Core_core_index_mean,0.0,0.0
Core_max_core_index,0.0,0.0
Cycle_num_cycles_len_5,0.0,0.0
Cycle_num_cycles_len_6,0.0,0.0
Degree_gini,0.0,0.0
Ecc_mean,0.0,0.0
Ecc_q90,0.0,0.0
Eff_diameter_p90,0.0,0.0
Kirchhoff_index,0.0,0.0
Motif_4_cliques,0.0,0.0
Motif_4_cliques_per_Cn4,0.0,0.0
Motif_4_cycles,0.0,0.0
Motif_4_cycles_per_Cn4,0.0,0.0
Connectivity_radius,0.0,0.0
Motif_induced_connected_per_4set,0.0,0.0
Motif_square_clustering_proxy,0.0,0.0
Motif_triangle_edge_frac_zero,0.0,0.0
Motif_triangle_edge_frac_ge2,0.0,0.0
Motif_triangle_edge_incidence_median,0.0,0.0
Motif_triangle_edge_incidence_q90,0.0,0.0
Motif_triangle_edge_incidence_std,0.0,0.0
Motif_triangle_edge_incidence_mean,0.0,0.0
Motif_triangles_per_Cn3,0.0,0.0
Motif_wedges,0.0,0.0
Motif_wedges_per_max,0.0,0.0
NetLSD_mean,0.0,0.0
NetLSD_q10,0.0,0.0
NetLSD_q90,0.0,0.0
NetLSD_std,0.0,0.0
Motif_triangles,0.0,0.0
Planarity_face_size_max,0.0,0.0
Planarity_face_size_mean,0.0,0.0
Planarity_num_faces,0.0,0.0
Planarity_face_size_mean_norm,0.0,0.0
Robust_articulation_points,0.0,0.0
Robust_articulation_points_per_node,0.0,0.0
Robust_bridge_count,0.0,0.0
Planarity_num_faces_over_upperbound,0.0,0.0
Robust_bridge_count_per_edge,0.0,0.0
Spectral_algebraic_connectivity_over_avgdeg,0.0,0.0
Spectral_lap_eig_0,0.0,0.0
Spectral_lap_eig_1,0.0,0.0
Spectral_lap_eig_2,0.0,0.0
Spectral_lap_eig_3,0.0,0.0
Spectral_lap_eig_4,0.0,0.0
Spectral_lap_eig_5,0.0,0.0
Spectral_lap_eig_6,0.0,0.0
Spectral_lap_eig_7,0.0,0.0
Spectral_lap_eig_8,0.0,0.0
Spectral_lap_eig_9,0.0,0.0
Spectral_laplacian_heat_trace_t0.1,0.0,0.0
Spectral_laplacian_heat_trace_t0.1_per_node,0.0,0.0
Spectral_laplacian_heat_trace_t1.0,0.0,0.0
Spectral_laplacian_heat_trace_t1.0_per_node,0.0,0.0
Spectral_laplacian_heat_trace_t5.0,0.0,0.0
Spectral_laplacian_heat_trace_t5.0_per_node,0.0,0.0
Spectral_laplacian_mean,0.0,0.0
Spectral_laplacian_skew,0.0,0.0
Spectral_laplacian_std,0.0,0.0
Spectral_spectral_gap,0.0,0.0
Spectral_spectral_gap_rel,0.0,0.0
Symmetry_aut_size_log_over_log_nfact,0.0,0.0
Symmetry_automorphism_group_order,0.0,0.0
Symmetry_num_orbits,0.0,0.0
Symmetry_num_orbits_per_node,0.0,0.0
Symmetry_orbit_size_max,0.0,0.0
Symmetry_orbit_size_max_per_node,0.0,0.0
TDA_Betti0_at_q25,0.0,0.0
TDA_Betti0_at_q25_per_node,0.0,0.0
TDA_Betti0_at_q50,0.0,0.0
TDA_Betti0_at_q50_per_node,0.0,0.0
TDA_Betti0_at_q75,0.0,0.0
TDA_Betti0_at_q75_per_node,0.0,0.0
TDA_Betti1_at_q25,0.0,0.0
TDA_Betti1_at_q25_per_node,0.0,0.0
TDA_Betti1_at_q50,0.0,0.0
TDA_Betti1_at_q50_per_node,0.0,0.0
TDA_Betti1_at_q75,0.0,0.0
TDA_Betti1_at_q75_per_node,0.0,0.0
TDA_H0_count,0.0,0.0
TDA_H0_count_per_node,0.0,0.0
TDA_H0_max_persistence,0.0,0.0
TDA_H0_max_persistence_over_diam,0.0,0.0
TDA_H0_mean_birth,0.0,0.0
TDA_H0_mean_birth_over_diam,0.0,0.0
TDA_H0_mean_death,0.0,0.0
TDA_H0_mean_death_over_diam,0.0,0.0
TDA_H0_mean_persistence,0.0,0.0
TDA_H0_mean_persistence_over_diam,0.0,0.0
TDA_H0_persistence_entropy,0.0,0.0
TDA_H0_total_persistence,0.0,0.0
TDA_H0_total_persistence_over_diam,0.0,0.0
TDA_H1_count,0.0,0.0
TDA_H1_count_per_node,0.0,0.0
TDA_H1_max_persistence,0.0,0.0
TDA_H1_max_persistence_over_diam,0.0,0.0
TDA_H1_mean_birth,0.0,0.0
TDA_H1_mean_birth_over_diam,0.0,0.0
TDA_H1_mean_death,0.0,0.0
TDA_H1_mean_death_over_diam,0.0,0.0
TDA_H1_mean_persistence,0.0,0.0
TDA_H1_mean_persistence_over_diam,0.0,0.0
TDA_H1_persistence_entropy,0.0,0.0
TDA_H1_total_persistence,0.0,0.0
TDA_H1_total_persistence_over_diam,0.0,0.0
Unnamed: 0,0.0,0.0
Wiener_mean_distance,0.0,0.0
log_Adjacency_estrada_per_node,0.0,0.0
Motif_5_cliques,0.0,0.0
Motif_5_cliques_per_Cn5,0.0,0.0
Motif_5_cycles,0.0,0.0
Motif_5_cycles_per_Cn5,0.0,0.0
Motif_5_cycles_per_Kn,0.0,0.0
Motif_induced5_g_0_5,0.0,0.0
Motif_induced5_g_0_5_per_Cn5,0.0,0.0
Motif_induced5_g_10_5,0.0,0.0
Motif_induced5_g_10_5_per_Cn5,0.0,0.0
Motif_induced5_g_11_5,0.0,0.0
